chart_appearances,track_id,title,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
13,2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")", Akhil,0.435,0.658,7,-5.949,0,0.0368,0.699,0.0,0.125,0.524,77.17,audio_features,2tjWCe2W7sgvS3C8NHcdtI,spotify:track:2tjWCe2W7sgvS3C8NHcdtI,https://api.spotify.com/v1/tracks/2tjWCe2W7sgvS3C8NHcdtI,https://api.spotify.com/v1/audio-analysis/2tjWCe2W7sgvS3C8NHcdtI,222501,4
10,78b0JZI1u5kXhbGiYMs2ba,雪落下的声音 - 片尾曲, 秦岚,0.417,0.122,11,-19.981,1,0.047,0.926,0.000102,0.111,0.419,175.484,audio_features,78b0JZI1u5kXhbGiYMs2ba,spotify:track:78b0JZI1u5kXhbGiYMs2ba,https://api.spotify.com/v1/tracks/78b0JZI1u5kXhbGiYMs2ba,https://api.spotify.com/v1/audio-analysis/78b0JZI1u5kXhbGiYMs2ba,305455,4
1,51LwcFSvL8oYp1jFUql25f,Can't Tell, brb.,0.642,0.549,4,-9.624,1,0.0443,0.0526,0.0,0.442,0.935,145.063,audio_features,51LwcFSvL8oYp1jFUql25f,spotify:track:51LwcFSvL8oYp1jFUql25f,https://api.spotify.com/v1/tracks/51LwcFSvL8oYp1jFUql25f,https://api.spotify.com/v1/audio-analysis/51LwcFSvL8oYp1jFUql25f,203586,4
81,2Fxmhks0bxGSBdJ92vM42m,bad guy, Billie Eilish,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,audio_features,2Fxmhks0bxGSBdJ92vM42m,spotify:track:2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,194088,4
8,5L4SEyWUITg8hob1EmLmZe,Without You, 高爾宣 OSN,0.669,0.698,11,-4.613,1,0.091,0.571,0.0,0.102,0.286,80.003,audio_features,5L4SEyWUITg8hob1EmLmZe,spotify:track:5L4SEyWUITg8hob1EmLmZe,https://api.spotify.com/v1/tracks/5L4SEyWUITg8hob1EmLmZe,https://api.spotify.com/v1/audio-analysis/5L4SEyWUITg8hob1EmLmZe,175500,4
26,6WaogiItGdUTm490XN4QKJ,Congratulations, pewdiepie,0.7,0.795,5,-9.019,0,0.151,0.16,0.0,0.354,0.696,136.018,audio_features,6WaogiItGdUTm490XN4QKJ,spotify:track:6WaogiItGdUTm490XN4QKJ,https://api.spotify.com/v1/tracks/6WaogiItGdUTm490XN4QKJ,https://api.spotify.com/v1/audio-analysis/6WaogiItGdUTm490XN4QKJ,248354,4
7,43SOORsUey6BnIPqtHYxOY,L.O.V.E, PARK JI HOON,0.56,0.938,11,-2.321,1,0.0556,0.0223,0.0,0.351,0.72,154.007,audio_features,43SOORsUey6BnIPqtHYxOY,spotify:track:43SOORsUey6BnIPqtHYxOY,https://api.spotify.com/v1/tracks/43SOORsUey6BnIPqtHYxOY,https://api.spotify.com/v1/audio-analysis/43SOORsUey6BnIPqtHYxOY,215337,4
38,3BKsYn5TBpZ6BZHNgF5J6k,Donde, Andi Bernadee,0.828,0.769,6,-4.734,0,0.0596,0.428,1.47e-05,0.137,0.754,90.967,audio_features,3BKsYn5TBpZ6BZHNgF5J6k,spotify:track:3BKsYn5TBpZ6BZHNgF5J6k,https://api.spotify.com/v1/tracks/3BKsYn5TBpZ6BZHNgF5J6k,https://api.spotify.com/v1/audio-analysis/3BKsYn5TBpZ6BZHNgF5J6k,198750,4
1,7iNMzfw2couNdTNXMYG2IR,Filipina Girl, Billy Crawford,0.57,0.463,0,-7.655,1,0.317,0.663,0.0,0.092,0.499,119.675,audio_features,7iNMzfw2couNdTNXMYG2IR,spotify:track:7iNMzfw2couNdTNXMYG2IR,https://api.spotify.com/v1/tracks/7iNMzfw2couNdTNXMYG2IR,https://api.spotify.com/v1/audio-analysis/7iNMzfw2couNdTNXMYG2IR,218133,4
7,0tMSssfxAL2oV8Vri0mFHE,listen before i go, Billie Eilish,0.319,0.0561,0,-23.023,1,0.045,0.935,0.00384,0.388,0.082,79.764,audio_features,0tMSssfxAL2oV8Vri0mFHE,spotify:track:0tMSssfxAL2oV8Vri0mFHE,https://api.spotify.com/v1/tracks/0tMSssfxAL2oV8Vri0mFHE,https://api.spotify.com/v1/audio-analysis/0tMSssfxAL2oV8Vri0mFHE,242652,3
6,1Pz3QmQFBFuI60rxCQBeW6,Kills You Slowly, The Chainsmokers,0.696,0.429,1,-8.736,0,0.0554,0.0518,0.0,0.128,0.242,149.967,audio_features,1Pz3QmQFBFuI60rxCQBeW6,spotify:track:1Pz3QmQFBFuI60rxCQBeW6,https://api.spotify.com/v1/tracks/1Pz3QmQFBFuI60rxCQBeW6,https://api.spotify.com/v1/audio-analysis/1Pz3QmQFBFuI60rxCQBeW6,213333,4
3,2U6RSyXFnDVNYoD9iUgi09,Bomb Bomb, KARD,0.76,0.842,6,-5.558,1,0.131,0.0677,0.000123,0.313,0.882,102.987,audio_features,2U6RSyXFnDVNYoD9iUgi09,spotify:track:2U6RSyXFnDVNYoD9iUgi09,https://api.spotify.com/v1/tracks/2U6RSyXFnDVNYoD9iUgi09,https://api.spotify.com/v1/audio-analysis/2U6RSyXFnDVNYoD9iUgi09,163509,4
6,2TACh2Q1N48RjJkpIrjbUx,Here We Go Again, Sigma,0.535,0.842,4,-3.094,1,0.0846,0.132,0.0,0.148,0.598,152.807,audio_features,2TACh2Q1N48RjJkpIrjbUx,spotify:track:2TACh2Q1N48RjJkpIrjbUx,https://api.spotify.com/v1/tracks/2TACh2Q1N48RjJkpIrjbUx,https://api.spotify.com/v1/audio-analysis/2TACh2Q1N48RjJkpIrjbUx,162585,4
4,5OTsspiqZPQPPuouZtjykB,Better Man, Westlife,0.616,0.636,11,-3.846,1,0.0394,0.415,0.0,0.1,0.584,74.855,audio_features,5OTsspiqZPQPPuouZtjykB,spotify:track:5OTsspiqZPQPPuouZtjykB,https://api.spotify.com/v1/tracks/5OTsspiqZPQPPuouZtjykB,https://api.spotify.com/v1/audio-analysis/5OTsspiqZPQPPuouZtjykB,197013,4
10,7AD1bYfx0VfFCFZgEbsya4,路過人間 (電視劇《我們與惡的距離》插曲), Yisa Yu,0.6,0.39,3,-9.756,1,0.0311,0.854,5.58e-06,0.116,0.142,130.066,audio_features,7AD1bYfx0VfFCFZgEbsya4,spotify:track:7AD1bYfx0VfFCFZgEbsya4,https://api.spotify.com/v1/tracks/7AD1bYfx0VfFCFZgEbsya4,https://api.spotify.com/v1/audio-analysis/7AD1bYfx0VfFCFZgEbsya4,245916,4
2,6IRdLKIyS4p7XNiP8r6rsx,all the good girls go to hell, Billie Eilish,0.726,0.444,8,-8.922,0,0.372,0.283,0.143,0.177,0.569,185.044,audio_features,6IRdLKIyS4p7XNiP8r6rsx,spotify:track:6IRdLKIyS4p7XNiP8r6rsx,https://api.spotify.com/v1/tracks/6IRdLKIyS4p7XNiP8r6rsx,https://api.spotify.com/v1/audio-analysis/6IRdLKIyS4p7XNiP8r6rsx,168840,4
3,1Y8jKq7CYLEW6PWp11jWZC,Kalank (Title Track), Arijit Singh,0.57,0.55,10,-8.343,1,0.035,0.524,3.73e-05,0.0921,0.435,117.999,audio_features,1Y8jKq7CYLEW6PWp11jWZC,spotify:track:1Y8jKq7CYLEW6PWp11jWZC,https://api.spotify.com/v1/tracks/1Y8jKq7CYLEW6PWp11jWZC,https://api.spotify.com/v1/audio-analysis/1Y8jKq7CYLEW6PWp11jWZC,311186,4
6,5Qel1sTrU4LM8HlJSPT2jd,Truth Hurts, Lizzo,0.715,0.624,4,-3.046,0,0.114,0.11,0.0,0.123,0.412,158.087,audio_features,5Qel1sTrU4LM8HlJSPT2jd,spotify:track:5Qel1sTrU4LM8HlJSPT2jd,https://api.spotify.com/v1/tracks/5Qel1sTrU4LM8HlJSPT2jd,https://api.spotify.com/v1/audio-analysis/5Qel1sTrU4LM8HlJSPT2jd,173325,4
6,5Ti99QiUdIwe0xG4gS22FL,Can I Call You Tonight?, Dayglow,0.641,0.842,9,-7.27,1,0.0292,0.132,0.91,0.419,0.5,129.98,audio_features,5Ti99QiUdIwe0xG4gS22FL,spotify:track:5Ti99QiUdIwe0xG4gS22FL,https://api.spotify.com/v1/tracks/5Ti99QiUdIwe0xG4gS22FL,https://api.spotify.com/v1/audio-analysis/5Ti99QiUdIwe0xG4gS22FL,278769,4
21,5SXsXjVJCWeJuf7FHvgBYR,The Avengers, Alan Silvestri,0.436,0.56,7,-8.238,1,0.0387,0.55,0.906,0.186,0.22,119.071,audio_features,5SXsXjVJCWeJuf7FHvgBYR,spotify:track:5SXsXjVJCWeJuf7FHvgBYR,https://api.spotify.com/v1/tracks/5SXsXjVJCWeJuf7FHvgBYR,https://api.spotify.com/v1/audio-analysis/5SXsXjVJCWeJuf7FHvgBYR,123360,4
3,6vo7Y1iWyZvpjvFbf6BiZ5,Kalank (Title Track), Arijit Singh,0.57,0.55,10,-8.343,1,0.035,0.524,3.73e-05,0.0921,0.435,117.999,audio_features,6vo7Y1iWyZvpjvFbf6BiZ5,spotify:track:6vo7Y1iWyZvpjvFbf6BiZ5,https://api.spotify.com/v1/tracks/6vo7Y1iWyZvpjvFbf6BiZ5,https://api.spotify.com/v1/audio-analysis/6vo7Y1iWyZvpjvFbf6BiZ5,311186,4
3,13PuXAY6A7Ws2aWQd6dci0,X1-MA, PRODUCE X 101,0.492,0.934,9,-4.12,0,0.0696,0.00152,0.0,0.251,0.535,129.973,audio_features,13PuXAY6A7Ws2aWQd6dci0,spotify:track:13PuXAY6A7Ws2aWQd6dci0,https://api.spotify.com/v1/tracks/13PuXAY6A7Ws2aWQd6dci0,https://api.spotify.com/v1/audio-analysis/13PuXAY6A7Ws2aWQd6dci0,254486,4
2,4QIo4oxwzzafcBWkKjDpXY,xanny, Billie Eilish,0.521,0.125,9,-17.832,1,0.239,0.751,0.00207,0.265,0.0528,111.554,audio_features,4QIo4oxwzzafcBWkKjDpXY,spotify:track:4QIo4oxwzzafcBWkKjDpXY,https://api.spotify.com/v1/tracks/4QIo4oxwzzafcBWkKjDpXY,https://api.spotify.com/v1/audio-analysis/4QIo4oxwzzafcBWkKjDpXY,243725,4
3,33zmnhKQpbGq73yKcLP9El,Another In The Fire - Live, Hillsong UNITED,0.457,0.712,0,-7.287,1,0.0365,0.000602,0.0,0.136,0.102,135.019,audio_features,33zmnhKQpbGq73yKcLP9El,spotify:track:33zmnhKQpbGq73yKcLP9El,https://api.spotify.com/v1/tracks/33zmnhKQpbGq73yKcLP9El,https://api.spotify.com/v1/audio-analysis/33zmnhKQpbGq73yKcLP9El,393347,4
1,6CcJMwBtXByIz4zQLzFkKc,i love you, Billie Eilish,0.421,0.131,0,-18.435,1,0.0382,0.952,0.00453,0.109,0.12,137.446,audio_features,6CcJMwBtXByIz4zQLzFkKc,spotify:track:6CcJMwBtXByIz4zQLzFkKc,https://api.spotify.com/v1/tracks/6CcJMwBtXByIz4zQLzFkKc,https://api.spotify.com/v1/audio-analysis/6CcJMwBtXByIz4zQLzFkKc,291796,4
29,52XDumqYDUXX16R7FM5fpV,"It's Been a Long, Long Time", Harry James,0.271,0.219,0,-9.767,1,0.031,0.938,0.00086,0.263,0.375,74.68,audio_features,52XDumqYDUXX16R7FM5fpV,spotify:track:52XDumqYDUXX16R7FM5fpV,https://api.spotify.com/v1/tracks/52XDumqYDUXX16R7FM5fpV,https://api.spotify.com/v1/audio-analysis/52XDumqYDUXX16R7FM5fpV,203773,4
1,2mwd0LWLBgtQBEOLG96nbU,Bagay Tayo, ALLMO$T,0.804,0.557,0,-8.658,1,0.163,0.322,0.0,0.106,0.645,100.053,audio_features,2mwd0LWLBgtQBEOLG96nbU,spotify:track:2mwd0LWLBgtQBEOLG96nbU,https://api.spotify.com/v1/tracks/2mwd0LWLBgtQBEOLG96nbU,https://api.spotify.com/v1/audio-analysis/2mwd0LWLBgtQBEOLG96nbU,397034,4
1,61oG7DvhBOvdXBALpVY9VG,W W Y D F, Zero 9:36,0.359,0.889,2,-4.238,0,0.0517,0.000355,0.00324,0.0577,0.469,94.059,audio_features,61oG7DvhBOvdXBALpVY9VG,spotify:track:61oG7DvhBOvdXBALpVY9VG,https://api.spotify.com/v1/tracks/61oG7DvhBOvdXBALpVY9VG,https://api.spotify.com/v1/audio-analysis/61oG7DvhBOvdXBALpVY9VG,180000,4
33,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love, BLACKPINK,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,audio_features,4pUCKHjJ4Ijewc37rRrvHn,spotify:track:4pUCKHjJ4Ijewc37rRrvHn,https://api.spotify.com/v1/tracks/4pUCKHjJ4Ijewc37rRrvHn,https://api.spotify.com/v1/audio-analysis/4pUCKHjJ4Ijewc37rRrvHn,189052,4
49,6u7jPi22kF8CTQ3rb9DHE7,Old Town Road (feat. Billy Ray Cyrus) - Remix, Lil Nas X,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,audio_features,6u7jPi22kF8CTQ3rb9DHE7,spotify:track:6u7jPi22kF8CTQ3rb9DHE7,https://api.spotify.com/v1/tracks/6u7jPi22kF8CTQ3rb9DHE7,https://api.spotify.com/v1/audio-analysis/6u7jPi22kF8CTQ3rb9DHE7,157067,4
23,2VT71gRDqRry2ApToLuvSt,Avengers: Endgame, Jared Moreno Luna,0.614,0.37,7,-13.465,0,0.0553,0.754,0.947,0.106,0.206,118.081,audio_features,2VT71gRDqRry2ApToLuvSt,spotify:track:2VT71gRDqRry2ApToLuvSt,https://api.spotify.com/v1/tracks/2VT71gRDqRry2ApToLuvSt,https://api.spotify.com/v1/audio-analysis/2VT71gRDqRry2ApToLuvSt,154726,4
21,1TaQciB8qqRZ9fxWGhS65X,Don't Know What To Do, BLACKPINK,0.628,0.64,6,-4.164,0,0.049,0.0992,0.0,0.138,0.409,129.815,audio_features,1TaQciB8qqRZ9fxWGhS65X,spotify:track:1TaQciB8qqRZ9fxWGhS65X,https://api.spotify.com/v1/tracks/1TaQciB8qqRZ9fxWGhS65X,https://api.spotify.com/v1/audio-analysis/1TaQciB8qqRZ9fxWGhS65X,201081,4
48,3EludUFeAoJAwSixWGG5Wg,Wrong, Luh Kel,0.745,0.728,0,-3.39,1,0.0423,0.352,0.0,0.228,0.39,120.099,audio_features,3EludUFeAoJAwSixWGG5Wg,spotify:track:3EludUFeAoJAwSixWGG5Wg,https://api.spotify.com/v1/tracks/3EludUFeAoJAwSixWGG5Wg,https://api.spotify.com/v1/audio-analysis/3EludUFeAoJAwSixWGG5Wg,130876,4
21,7njKgVl3AnLflRad38o7AG,Paradise, Bazzi,0.844,0.644,11,-6.273,0,0.0479,0.0828,0.0,0.113,0.591,122.061,audio_features,7njKgVl3AnLflRad38o7AG,spotify:track:7njKgVl3AnLflRad38o7AG,https://api.spotify.com/v1/tracks/7njKgVl3AnLflRad38o7AG,https://api.spotify.com/v1/audio-analysis/7njKgVl3AnLflRad38o7AG,169038,4
14,5xryvrkHJsBndrsYIcwb4H,Universe, Minhyun,0.598,0.772,1,-5.061,0,0.0793,0.177,0.0,0.178,0.493,97.986,audio_features,5xryvrkHJsBndrsYIcwb4H,spotify:track:5xryvrkHJsBndrsYIcwb4H,https://api.spotify.com/v1/tracks/5xryvrkHJsBndrsYIcwb4H,https://api.spotify.com/v1/audio-analysis/5xryvrkHJsBndrsYIcwb4H,201670,4
13,09oZ9eXQ2fo6YDrPzJqAoP,Outta My Head (with John Mayer), Khalid,0.729,0.545,0,-7.818,1,0.0316,0.0174,0.000274,0.369,0.514,103.012,audio_features,09oZ9eXQ2fo6YDrPzJqAoP,spotify:track:09oZ9eXQ2fo6YDrPzJqAoP,https://api.spotify.com/v1/tracks/09oZ9eXQ2fo6YDrPzJqAoP,https://api.spotify.com/v1/audio-analysis/09oZ9eXQ2fo6YDrPzJqAoP,177067,4
7,4y95Xv2vY1XEx3KyCKO8TM,Avengers 4 - Endgame, Norman Dück,0.347,0.104,4,-17.29,0,0.041,0.955,0.901,0.0714,0.0671,132.98,audio_features,4y95Xv2vY1XEx3KyCKO8TM,spotify:track:4y95Xv2vY1XEx3KyCKO8TM,https://api.spotify.com/v1/tracks/4y95Xv2vY1XEx3KyCKO8TM,https://api.spotify.com/v1/audio-analysis/4y95Xv2vY1XEx3KyCKO8TM,166147,4
14,3QmolSZqjjLksTUvZJ6pPS,Cool, Jonas Brothers,0.681,0.603,0,-5.533,1,0.0458,0.0105,0.0,0.159,0.643,79.007,audio_features,3QmolSZqjjLksTUvZJ6pPS,spotify:track:3QmolSZqjjLksTUvZJ6pPS,https://api.spotify.com/v1/tracks/3QmolSZqjjLksTUvZJ6pPS,https://api.spotify.com/v1/audio-analysis/3QmolSZqjjLksTUvZJ6pPS,167120,4
7,696Y3Jx3k4Rjsw8gm2q4l4,Close To Me - Red Velvet Remix, Ellie Goulding,0.593,0.686,1,-6.58,0,0.0411,0.233,0.0,0.36,0.453,143.986,audio_features,696Y3Jx3k4Rjsw8gm2q4l4,spotify:track:696Y3Jx3k4Rjsw8gm2q4l4,https://api.spotify.com/v1/tracks/696Y3Jx3k4Rjsw8gm2q4l4,https://api.spotify.com/v1/audio-analysis/696Y3Jx3k4Rjsw8gm2q4l4,191099,4
4,5R0cvR5BMFkLomChhmcCzr,Kick It, BLACKPINK,0.764,0.787,1,-3.647,0,0.0445,0.0153,0.0,0.0736,0.381,124.949,audio_features,5R0cvR5BMFkLomChhmcCzr,spotify:track:5R0cvR5BMFkLomChhmcCzr,https://api.spotify.com/v1/tracks/5R0cvR5BMFkLomChhmcCzr,https://api.spotify.com/v1/audio-analysis/5R0cvR5BMFkLomChhmcCzr,191226,4
2,0ahbzg4GCq3wJzUM3cjS3N,Violeta, IZ*ONE,0.715,0.88,7,-2.94,1,0.0685,0.00373,0.0,0.104,0.669,115.012,audio_features,0ahbzg4GCq3wJzUM3cjS3N,spotify:track:0ahbzg4GCq3wJzUM3cjS3N,https://api.spotify.com/v1/tracks/0ahbzg4GCq3wJzUM3cjS3N,https://api.spotify.com/v1/audio-analysis/0ahbzg4GCq3wJzUM3cjS3N,200913,4
1,3LPX59m4hbjpKIGuHde548,愛上屬於你的天空, F.I.R.飛兒樂團,0.397,0.642,9,-7.004,1,0.0447,0.128,1.22e-05,0.0576,0.137,143.868,audio_features,3LPX59m4hbjpKIGuHde548,spotify:track:3LPX59m4hbjpKIGuHde548,https://api.spotify.com/v1/tracks/3LPX59m4hbjpKIGuHde548,https://api.spotify.com/v1/audio-analysis/3LPX59m4hbjpKIGuHde548,297686,4
18,3QwflQ49CDpLJ1kXSo0dwI,Avengers: Infinity War, Jared Moreno Luna,0.451,0.238,0,-14.866,0,0.0334,0.707,0.955,0.0782,0.243,160.083,audio_features,3QwflQ49CDpLJ1kXSo0dwI,spotify:track:3QwflQ49CDpLJ1kXSo0dwI,https://api.spotify.com/v1/tracks/3QwflQ49CDpLJ1kXSo0dwI,https://api.spotify.com/v1/audio-analysis/3QwflQ49CDpLJ1kXSo0dwI,234070,4
23,2tOOcDDYkh0PSjr6GwPEAJ,Love Me Less (feat. Quinn XCII), MAX,0.732,0.856,11,-2.2,0,0.0929,0.0828,0.0,0.323,0.771,145.034,audio_features,2tOOcDDYkh0PSjr6GwPEAJ,spotify:track:2tOOcDDYkh0PSjr6GwPEAJ,https://api.spotify.com/v1/tracks/2tOOcDDYkh0PSjr6GwPEAJ,https://api.spotify.com/v1/audio-analysis/2tOOcDDYkh0PSjr6GwPEAJ,177670,4
4,1yGtwQmr4NRzftGOHU6vX2,So Say We All, Audiomachine,0.396,0.718,2,-9.887,0,0.0459,0.0823,0.87,0.0612,0.131,91.063,audio_features,1yGtwQmr4NRzftGOHU6vX2,spotify:track:1yGtwQmr4NRzftGOHU6vX2,https://api.spotify.com/v1/tracks/1yGtwQmr4NRzftGOHU6vX2,https://api.spotify.com/v1/audio-analysis/1yGtwQmr4NRzftGOHU6vX2,199471,4
3,32107DdzIGbVs9Pi54MuRS,Hope Not, BLACKPINK,0.561,0.422,4,-4.998,0,0.0267,0.444,0.0,0.0867,0.182,110.037,audio_features,32107DdzIGbVs9Pi54MuRS,spotify:track:32107DdzIGbVs9Pi54MuRS,https://api.spotify.com/v1/tracks/32107DdzIGbVs9Pi54MuRS,https://api.spotify.com/v1/audio-analysis/32107DdzIGbVs9Pi54MuRS,191030,4
18,3PkOwdI6mZKr63PSoKwotv,Without You, 高爾宣 OSN,0.669,0.698,11,-4.613,1,0.091,0.571,0.0,0.102,0.286,80.003,audio_features,3PkOwdI6mZKr63PSoKwotv,spotify:track:3PkOwdI6mZKr63PSoKwotv,https://api.spotify.com/v1/tracks/3PkOwdI6mZKr63PSoKwotv,https://api.spotify.com/v1/audio-analysis/3PkOwdI6mZKr63PSoKwotv,175500,4
13,7GVUmCP00eSsqc4tzj1sDD,Come and Get Your Love - Single Version, Redbone,0.731,0.804,11,-7.621,0,0.0473,0.172,0.00028,0.0685,0.957,107.383,audio_features,7GVUmCP00eSsqc4tzj1sDD,spotify:track:7GVUmCP00eSsqc4tzj1sDD,https://api.spotify.com/v1/tracks/7GVUmCP00eSsqc4tzj1sDD,https://api.spotify.com/v1/audio-analysis/7GVUmCP00eSsqc4tzj1sDD,205933,4
11,5CGpPUcUahMuLzkNK9ZgPP,Dear Mr. Fantasy, Traffic,0.25,0.612,2,-13.947,1,0.0648,0.202,0.0112,0.152,0.756,165.511,audio_features,5CGpPUcUahMuLzkNK9ZgPP,spotify:track:5CGpPUcUahMuLzkNK9ZgPP,https://api.spotify.com/v1/tracks/5CGpPUcUahMuLzkNK9ZgPP,https://api.spotify.com/v1/audio-analysis/5CGpPUcUahMuLzkNK9ZgPP,334000,4
4,7gKB72lW18lE0pfo9GMzMJ,Dust, Matt Simons,0.655,0.592,1,-9.901,1,0.0443,0.156,0.000254,0.0918,0.584,92.033,audio_features,7gKB72lW18lE0pfo9GMzMJ,spotify:track:7gKB72lW18lE0pfo9GMzMJ,https://api.spotify.com/v1/tracks/7gKB72lW18lE0pfo9GMzMJ,https://api.spotify.com/v1/audio-analysis/7gKB72lW18lE0pfo9GMzMJ,198480,4
7,3Pe36EsFqHzcy1BQxWWRpC,Why You Gonna Lie, 高爾宣 OSN,0.768,0.76,7,-3.729,1,0.105,0.763,0.0,0.141,0.736,90.0,audio_features,3Pe36EsFqHzcy1BQxWWRpC,spotify:track:3Pe36EsFqHzcy1BQxWWRpC,https://api.spotify.com/v1/tracks/3Pe36EsFqHzcy1BQxWWRpC,https://api.spotify.com/v1/audio-analysis/3Pe36EsFqHzcy1BQxWWRpC,174000,4
71,72pv4E0eBIcE9z8V4tPHui,Moonlight, Ali Gatie,0.804,0.479,11,-6.661,1,0.0321,0.494,0.0,0.0994,0.462,120.0,audio_features,72pv4E0eBIcE9z8V4tPHui,spotify:track:72pv4E0eBIcE9z8V4tPHui,https://api.spotify.com/v1/tracks/72pv4E0eBIcE9z8V4tPHui,https://api.spotify.com/v1/audio-analysis/72pv4E0eBIcE9z8V4tPHui,228484,4
6,1rm9z2o1PgcJHIYL6nx0VG,Great One, Jessie Reyez,0.464,0.499,1,-5.528,1,0.062,0.444,0.0,0.278,0.475,81.575,audio_features,1rm9z2o1PgcJHIYL6nx0VG,spotify:track:1rm9z2o1PgcJHIYL6nx0VG,https://api.spotify.com/v1/tracks/1rm9z2o1PgcJHIYL6nx0VG,https://api.spotify.com/v1/audio-analysis/1rm9z2o1PgcJHIYL6nx0VG,169827,4
3,2qG5sZ7Si6sdK74qLxedYM,Con Altura, ROSALÍA,0.882,0.689,6,-4.027,1,0.124,0.39,0.00325,0.0501,0.746,97.963,audio_features,2qG5sZ7Si6sdK74qLxedYM,spotify:track:2qG5sZ7Si6sdK74qLxedYM,https://api.spotify.com/v1/tracks/2qG5sZ7Si6sdK74qLxedYM,https://api.spotify.com/v1/audio-analysis/2qG5sZ7Si6sdK74qLxedYM,161627,4
3,1ZSleGniKMWNrWvK5cGALO,路過人間 (電視劇《我們與惡的距離》插曲), Yisa Yu,0.615,0.386,3,-9.799,1,0.0312,0.825,4.46e-06,0.115,0.148,129.925,audio_features,1ZSleGniKMWNrWvK5cGALO,spotify:track:1ZSleGniKMWNrWvK5cGALO,https://api.spotify.com/v1/tracks/1ZSleGniKMWNrWvK5cGALO,https://api.spotify.com/v1/audio-analysis/1ZSleGniKMWNrWvK5cGALO,247133,4
3,6AoXhhqZjTWRiCgfMHrsL4,Outta My Head, Narelle,0.575,0.635,0,-7.042,1,0.0628,0.0105,0.0,0.13,0.3,75.034,audio_features,6AoXhhqZjTWRiCgfMHrsL4,spotify:track:6AoXhhqZjTWRiCgfMHrsL4,https://api.spotify.com/v1/tracks/6AoXhhqZjTWRiCgfMHrsL4,https://api.spotify.com/v1/audio-analysis/6AoXhhqZjTWRiCgfMHrsL4,200164,4
13,4FL8i7miD18FuMN08XGKcM,"Takkunu Takkunu - From ""Mr. Local""", Hiphop Tamizha,0.811,0.587,8,-10.091,1,0.0872,0.0829,0.0,0.173,0.758,110.027,audio_features,4FL8i7miD18FuMN08XGKcM,spotify:track:4FL8i7miD18FuMN08XGKcM,https://api.spotify.com/v1/tracks/4FL8i7miD18FuMN08XGKcM,https://api.spotify.com/v1/audio-analysis/4FL8i7miD18FuMN08XGKcM,212727,4
2,283h1iiG7BVoKvTVAr5bSc,Polka Dots and Moonbeams, Gabriel Latchin Trio,0.576,0.132,2,-19.928,0,0.0399,0.97,0.898,0.122,0.122,63.078,audio_features,283h1iiG7BVoKvTVAr5bSc,spotify:track:283h1iiG7BVoKvTVAr5bSc,https://api.spotify.com/v1/tracks/283h1iiG7BVoKvTVAr5bSc,https://api.spotify.com/v1/audio-analysis/283h1iiG7BVoKvTVAr5bSc,329680,4
26,7MZIMa29N98fjb7CefC7KJ,Make You Mine, PUBLIC,0.603,0.772,9,-4.444,1,0.0258,0.015,0.0,0.143,0.663,103.047,audio_features,7MZIMa29N98fjb7CefC7KJ,spotify:track:7MZIMa29N98fjb7CefC7KJ,https://api.spotify.com/v1/tracks/7MZIMa29N98fjb7CefC7KJ,https://api.spotify.com/v1/audio-analysis/7MZIMa29N98fjb7CefC7KJ,232907,4
16,1jkEorRvoRQNo1WZfD1X5q,Hey Julie! (feat. Lil Yachty), KYLE,0.801,0.505,11,-5.829,1,0.293,0.0446,9.52e-06,0.122,0.757,161.059,audio_features,1jkEorRvoRQNo1WZfD1X5q,spotify:track:1jkEorRvoRQNo1WZfD1X5q,https://api.spotify.com/v1/tracks/1jkEorRvoRQNo1WZfD1X5q,https://api.spotify.com/v1/audio-analysis/1jkEorRvoRQNo1WZfD1X5q,156443,4
43,1y4jsQt7MjnZhiD1L6qFBC,Cradles, Sub Urban,0.663,0.594,1,-1.865,1,0.286,0.263,6.62e-05,0.171,0.626,79.934,audio_features,1y4jsQt7MjnZhiD1L6qFBC,spotify:track:1y4jsQt7MjnZhiD1L6qFBC,https://api.spotify.com/v1/tracks/1y4jsQt7MjnZhiD1L6qFBC,https://api.spotify.com/v1/audio-analysis/1y4jsQt7MjnZhiD1L6qFBC,209829,4
